source,sentence,sentence_idx,construction,pattern,DT,ADJ,NUMERAL,NOUN,ADV
babylm_sents,"I think we talked for a good eight minutes about the subject,",296380,a good eight minutes,DT JJ CD NNS,a,good,eight,minutes,
babylm_sents,He stayed with Sivananda for a further nine years but received little formal instruction from him.,308631,a further nine years,DT JJ CD NNS,a,further,nine,years,
babylm_sents,"` Put thy finger in the mare 's ear and throw behind thee whatever thou findest in it , ' and the king 's son found a splinter of grey stone , and threw it behind him , and in a twinkling twenty miles of solid rock lay between them and the giant .",324283,a twinkling twenty miles,DT JJ CD NNS,a,twinkling,twenty,miles,
babylm_sents,"This is their starburst phase, and might last a few hundred million years.",326782,a few hundred million years,DT JJ CD CD NNS,a,few,hundred & million,years,
babylm_sents,"position revealed a full ten inches of the startling hose; and, since",327652,a full ten inches,DT JJ CD NNS,a,full,ten,inches,
babylm_sents,"However, aside from seizing some minor fortifications, the attack failed after six days of hand-to-hand combat, leaving Nogi with the deaths of an additional 124 officers and 3611 soldiers to report to his Emperor instead of a victory.",327972,an additional 124 officers,DT JJ CD NNS,an,additional,124,officers,
babylm_sents,"He then resumed his attempts to break through the fortifications at Port Arthur in other locations, cumulating in a six-day general assault at the end of October, which cost the Japanese a further 124 officers and 3611 men.",328094,a further 124 officers,DT JJ CD NNS,a,further,124,officers,
babylm_sents,"At the end of the siege, the Japanese captured a further 878 army officers and 23,491 other ranks; 15,000 of those captured were wounded.",328308,a further 878 army officers,DT JJR CD NN NNS,a,further,878,army & officers,
babylm_sents,A further 15000 ha of HVP managed native forest has been protected as part of the agreement.,347369,A further 15000 ha,DT JJ CD NNS,A,further,15000,ha,
babylm_sents,"Bartali won the Tour de Suisse twice, another Milan–San Remo, and the 1948 Tour de France – a full ten years after his last victory.",349194,a full ten years,DT JJ CD NNS,a,full,ten,years,
babylm_sents,"Of this edition Robert Weinberg has written: ""Only a few hundred copies of the book were printed, and even less than that were sold, even though it was available at the bargain price of $1 per copy.",349994,a few hundred copies,DT JJ CD NNS,a,few,hundred,copies,
babylm_sents,"A good thirty yards separated the two, and the",351781,A good thirty yards,DT JJ CD NNS,A,good,thirty,yards,
babylm_sents,He was charged and sentenced to an additional 16 months for writing the letters in 1990.,352538,an additional 16 months,DT JJ CD NNS,an,additional,16,months,
babylm_sents,"So that most of the atoms we find on the Earth's crust today are only a few hundred millions years old, and By, geologic standards that's quite young.",358608,a few hundred millions years,DT JJ CD CD NNS,a,few,hundred & millions,years,
babylm_sents,This further lowers the expected temperature and given the reflected light you'd expect the earth surface temperate to average out to a chilly 248 degrees kelvin.,360393,a chilly 248 degrees,DT JJ CD NNS,a,chilly,248,degrees,
babylm_sents,"you're not going to, you're not going to run up a few thousand dollars for that,",360685,a few thousand dollars,DT JJ CD NNS,a,few,thousand,dollars,
babylm_sents,"The instruction manual also stated the suit to be a colossal 5 stories tall and 5 tons (which is seriously underweight for a machine that tall), contrary to promo material stating it to be 4 stories tall.",360764,a colossal 5 stories,DT JJ CD NNS,a,colossal,5,stories,
babylm_sents,On 13 December 2007 he was sentenced to an additional three years jail for offences against a third boy.,362374,an additional three years,DT JJ CD NNS,an,additional,three,years,
babylm_sents,"Rann saw that the monkeys were carrying something, and dropped a few hundred yards to find out whether their load was good to eat.",363066,a few hundred yards,DT JJ CD NNS,a,few,hundred,yards,
babylm_sents,"""Five Nights at Freddy’s"" is installed an estimated 4,694 times per day, earning a daily revenue of $12,879.",363222,"an estimated 4,694 times",DT JJ CD NNS,an,estimated,"4,694",times,
babylm_sents,"A man-trained boy would have been badly bruised, for the fall was a good fifteen feet, but Mowgli fell as Baloo had taught him to fall, and landed on his feet.",364347,a good fifteen feet,DT JJ CD NNS,a,good,fifteen,feet,
babylm_sents,twisted ahead for a scant three yards and Brimfield cheered.,366993,a scant three yards,DT JJ CD NNS,a,scant,three,yards,
babylm_sents,full-back broke through past Innes and Blaisdell for a full six yards,367449,a full six yards,DT JJ CD NNS,a,full,six,yards,
babylm_sents,"There were always a few hundred mothers hunting for their children through the playgrounds, and the babies were kept lively.",368231,a few hundred mothers,DT JJ CD NNS,a,few,hundred,mothers,
babylm_sents,"Martinez spruce was only discovered in 1981, and is critically endangered with just two small populations, comprising a few hundred trees and a dozen trees respectively.",376848,a few hundred trees,DT JJ CD NNS,a,few,hundred,trees,
babylm_sents,"Marvel Comics' superhero-satire comic book ""Not Brand Echh"" ran an initial 13 issues (cover-dated Aug. 1967 - May 1969), with a 14th issue published in 2017.",379409,an initial 13 issues,DT JJ CD NNS,an,initial,13,issues,
babylm_sents,"1988), followed by an additional 22 issues continuing the numbering (July 1989 – Sept. 1993).",379511,an additional 22 issues,DT JJ CD NNS,an,additional,22,issues,
babylm_sents,Kaif earned himself a Test cap against South Africa when he was at a very young 20 years age.,381428,a very young 20 years,DT RB JJ CD NNS,a,young,20,years,very
babylm_sents,"At the end of a long twelve or fifteen minutes the wheels stopped, and Tom slipped overboard and swam ashore in the dusk, landing fifty yards downstream, out of danger of possible stragglers.",388982,a long twelve or fifteen minutes,DT JJ CD CC CD NNS,a,long,twelve & fifteen,minutes,
babylm_sents,"In 2002 the ATA-6 specification introduced an optional 48 bits Logical Block Addressing and declared CHS addressing as obsolete, but still allowed to implement the ATA-5 translations.",404724,an optional 48 bits,DT JJ CD NNS,an,optional,48,bits,
babylm_sents,"Delaware lost its final game of the season on the road against Villanova and, that winter, Raymond announced his retirement, ending his career at an even 300 wins.",424372,an even 300 wins,DT JJ CD NNS,an,even,300,wins,
babylm_sents,several hours ahead may be seen only a few hundred yards distant across,426969,a few hundred yards,DT JJ CD NNS,a,few,hundred,yards,
babylm_sents,He added a further three fifties in the Sheffield Shield as Victoria ended New South Wales' nine-year winning streak.,434755,a further three fifties,DT JJ CD NNS,a,further,three,fifties,
babylm_sents,"It is estimated that the First Army's last battle allowed the evacuation of an additional 100,000 men from Dunkirk.",452023,"an additional 100,000 men",DT JJ CD NNS,an,additional,"100,000",men,
babylm_sents,"Or tell them , tell them there's a few million pounds worth of gold coins in some field!",453296,a few million pounds,DT JJ CD NNS,a,few,million,pounds,
babylm_sents,"To date, Hou has directed a total of 18 feature films, and three short film segments of omnibus films, which leads to a total 21 films he directed.",457254,a total 21 films,DT JJ CD NNS,a,total,21,films,
babylm_sents,The rest of the institute consisted of a few hundred university students with an average age of 21.,471945,a few hundred university students,DT JJ CD NN NNS,a,few,hundred,university & students,
babylm_sents,The video in the tweet was then taken down by the creator of the video a mere 2 days later.,481055,a mere 2 days,DT JJ CD NNS,a,mere,2,days,
babylm_sents,"An open star cluster, also known as galactic cluster, is a group of a few hundred or thousand stars.",485606,a few hundred or thousand stars,DT JJ CD CC CD NNS,a,few,hundred & thousand,stars,
babylm_sents,"Open clusters generally survive for a few hundred million years, with the most massive ones surviving for a few billion years.",485626,a few billion years,DT JJ CD NNS,a,few,billion,years,
babylm_sents,"Middle Egyptian was spoken from about 2000 BC for a further 700 years when Late Egyptian made its appearance; Middle Egyptian survived until the first few centuries AD as a written language, similar to the use of Latin during the Middle Ages and that of Classical Arabic today.",495188,a further 700 years,DT JJ CD NNS,a,further,700,years,
babylm_sents,"Nor does it unfrequently occur, that Nantucket captains will send a son of such tender age away from them, for a protracted three or four years’ voyage in some other ship than their own; so that their first knowledge of a whaleman’s career shall be unenervated by any chance display of a father’s natural but untimely partiality, or undue apprehensiveness and concern.",506053,a protracted three or four years,DT JJ CD CC CD NNS,a,protracted,three & four,years,
babylm_sents,"Major Hunt, Wargrave learned, lived in a bungalow a few hundred yards",506209,a few hundred yards,DT JJ CD NNS,a,few,hundred,yards,
babylm_sents,"All round this they had cleared a wide space, and then the thing was completed by a paling six feet high, without door or opening, too strong to pull down without time and labour and too open to shelter the besiegers.",518355,a paling six feet,DT JJ CD NNS,a,paling,six,feet,
babylm_sents,"The group continued to perform for an additional two years, with Chico DeBarge joining the group in 1988.",524450,an additional two years,DT JJ CD NNS,an,additional,two,years,
babylm_sents,"In 1956, K. A. Nilakanta Sastri described the Kumari Kandam theory as ""all bosh"", stating that geological theories about events happening millions of years ago should not be connected to the human history of a few thousand years back.",536031,a few thousand years,DT JJ CD NNS,a,few,thousand,years,
babylm_sents,"and so I was going to school for, you know, just a few hundred dollars a semester,",541877,a few hundred dollars,DT JJ CD NNS,a,few,hundred,dollars,
babylm_sents,"""Only a few hundred million times more,"" I answered sullenly.",546844,a few hundred million times,DT JJ CD CD NNS,a,few,hundred & million,times,
babylm_sents,Here we see a mainstream hybrid car that over a six-year period achieved an additional 2 miles per gallon.,569678,an additional 2 miles,DT JJ CD NNS,an,additional,2,miles,
babylm_sents,"Mister, you wouldn't want to own a dog that couldn't pull a measly thousand pounds.",571603,a measly thousand pounds,DT JJ CD NNS,a,measly,thousand,pounds,
babylm_sents,"Oktyabrsky used his fleet to bring in a further 23,000 men from the Caucasus.",580230,"a further 23,000 men",DT JJR CD NNS,a,further,"23,000",men,
babylm_sents,"The Germans, with the support of five assault guns and a few 37 mm weapons, silenced the fort, bunker by bunker.",580929,a few 37 mm weapons,DT JJ CD NN NNS,a,few,37,mm & weapons,
babylm_sents,"Petrov rushed up the 138th Naval Brigade with an extra 2,600 men, which was landed on the 12–13 June.",581081,"an extra 2,600 men",DT JJ CD NNS,an,extra,"2,600",men,
babylm_sents,"German artillery had fired a further 46,750 tons of munitions, with total Axis munitions consumption coming to 67,278 tons over the course of one month.",581321,"a further 46,750 tons",DT JJ CD NNS,a,further,"46,750",tons,
babylm_sents,"B-52s provided an additional 1,000 sorties during the same period.",584500,"an additional 1,000 sorties",DT JJ CD NNS,an,additional,"1,000",sorties,
babylm_sents,Grecian tailor who was a few thousand years ahead of the styles.,599294,a few thousand years,DT JJ CD NNS,a,few,thousand,years,
babylm_sents,The train stopped occasionally and a few hundred people were forced off at rural towns.,601031,a few hundred people,DT JJ CD NNS,a,few,hundred,people,
babylm_sents,"I see .. all in all, a fine eighteen months.",608321,a fine eighteen months,DT JJ CD NNS,a,fine,eighteen,months,
babylm_sents,"When the beach opened it contained a pavilion with two bathhouses, a cafeteria, a small-boat lagoon, a 5,400-person locker and dressing facility, and two parking lots with a collective 8,000 spots.",619017,"a collective 8,000 spots",DT JJ CD NNS,a,collective,"8,000",spots,
babylm_sents,"After due payment we proceeded on a few hundred yards, and pitched camp",623515,a few hundred yards,DT JJ CD NNS,a,few,hundred,yards,
babylm_sents,He scored a further 11 goals in 42 league and cup appearances in 2002–03 but was unable to prevent West Ham from being relegated.,629698,a further 11 goals,DT JJ CD NNS,a,further,11,goals,
babylm_sents,"In his next two games, Johnson rushed for a combined 319 yards on 52 attempts with an average of 6.1 yards per carry.",634562,a combined 319 yards,DT JJ CD NNS,a,combined,319,yards,
babylm_sents,"The applicant must submit detailed plans for approval before beginning construction of the rocket, employ electronic deployment of the recovery system (normally a drogue parachute at maximum altitude followed by a main parachute a few hundred feet above the ground), and successfully fly the rocket in the presence of the certification team.",635131,a few hundred feet,DT JJ CD NNS,a,few,hundred,feet,
babylm_sents,Multiple swimming competitions were held including an international 60 metres freestyle and an international relay race.,643629,an international 60 metres,DT JJ CD NNS,an,international,60,metres,
babylm_sents,"He made a total of 198 appearances for Villa before moving to fellow Premier League club Bolton Wanderers in 2007, where he spent a further four years including a brief spell on loan at Cardiff City in the Championship.",647892,a further four years,DT JJ CD NNS,a,further,four,years,
babylm_sents,"In 1905–6 a further eight motor coaches, six first class trailers and six third class trailers were built to slightly different design, followed by six more long motor coaches in 1910.",661854,a further eight motor coaches,DT JJ CD NN NNS,a,further,eight,motor & coaches,
babylm_sents,"Mother Necessity, who had been staved off for a few thousand years, came back again, and she began below.",674351,a few thousand years,DT JJ CD NNS,a,few,thousand,years,
babylm_sents,A few hundred metres south of the palace is the Musée des Arts et des Traditions Bamoun.,678821,A few hundred metres,DT JJ CD NNS,A,few,hundred,metres,
babylm_sents,"In November 2006, Martino called plans by the Bush administration to construct an additional 700 miles of fencing along the U.S.-Mexico border ""an inhumane program"".",689299,an additional 700 miles,DT JJ CD NNS,an,additional,700,miles,
babylm_sents,"Well, it's erm, fairly local incident, that this paper has been er borne, er to give the er permission for borrowing, when the labour, liberal er controlling group find themselves in this embarrassing position, er, of having to find an extra eleven million pounds to maintain their services.",700170,an extra eleven million pounds,DT JJ CD CD NNS,an,extra,eleven & million,pounds,
babylm_sents,"If you need a little bit of nudging by the people working with you, er, then there's a possible two points for the team.",701738,a possible two points,DT JJ CD NNS,a,possible,two,points,
babylm_sents,"During the course of the war, the 31st/51st Battalion lost 61 men killed in action or died on active service, while a further 168 men were wounded.",707979,a further 168 men,DT JJ CD NNS,a,further,168,men,
babylm_sents,"Tom was quite right about the hue-and-cry not having got thither ; for he had come without knowing it , the best part of ten miles from Harthover ; but he was wrong about getting down in five minutes , for the cottage was more than a mile off , and a good thousand feet below .",711502,a good thousand feet,DT JJ CD NNS,a,good,thousand,feet,
babylm_sents,"On 5 May 2012, it was announced that Rice would be stepping down after an accumulative 44 years with club, since joining as an apprentice, with the home game against Norwich being his final home game as Arsenal No.2.",711598,an accumulative 44 years,DT JJ CD NNS,an,accumulative,44,years,
babylm_sents,"In August 2004, the show was renewed for an additional 18 episodes.",713081,an additional 18 episodes,DT JJ CD NNS,an,additional,18,episodes,
babylm_sents,Then you've got a possible ten marks.,713538,a possible ten marks,DT JJ CD NNS,a,possible,ten,marks,
babylm_sents,"An astonishing 98 people won the August 28, 2012 Fantasy 5, reminiscent of a scene in the movie, Bruce Almighty.",716317,An astonishing 98 people,DT JJ CD NNS,An,astonishing,98,people,
babylm_sents,"A full hundred yards broad it was , sliding on from broad pool to broad shallow , and broad shallow to broad pool , over great fields of shingle , under oak and ash coverts , past low cliffs of sandstone , past green meadows , and fair parks , and a great house of gray stone , and brown moors above , and here and there against the sky the smoking chimney of a colliery .",720549,A full hundred yards,DT JJ CD NNS,A,full,hundred,yards,
babylm_sents,Opening the main doors which weigh in at a mammoth four tons is quite a task.,725296,a mammoth four tons,DT JJ CD NNS,a,mammoth,four,tons,
babylm_sents,"And there he taught the water - babies for a great many hundred years , till his eyes grew too dim to see , and his beard grew so long that he dared not walk for fear of treading on it , and then he might have tumbled down .",729549,a great many hundred years,DT JJ JJ CD NNS,a,great & many,hundred,years,
babylm_sents,"The hospital should also be in compliance with applicable standards during the entire period of accreditation, which means that surveyors will look for a full three years of implementation for several standards-related issues.",733988,a full three years,DT JJ CD NNS,a,full,three,years,
babylm_sents,So you have a negative 8x times this business right over here gives you negative 8x times x is negative 8x squared.,736969,a negative 8x times,DT JJ CD NNS,a,negative,8x,times,
babylm_sents,pounded off at a good fifteen miles an hour along the Cassel road.,743641,a good fifteen miles,DT JJ CD NNS,a,good,fifteen,miles,
babylm_sents,He then successfully lobbied Parliament to extend Watt's patent for an additional 17 years.,761101,an additional 17 years,DT JJ CD NNS,an,additional,17,years,
babylm_sents,"At Indie Vision Music, Jessica Cooper rated the album a perfect five stars, considering ""Excellent"" ""a superior piece of art stuffed with truth, bursting with originality, not lacking in boldness, that accurately conveys his brilliance as an artist.""",772627,a perfect five stars,DT JJ CD NNS,a,perfect,five,stars,
babylm_sents,"At Christian Music Zine, Anthony Peronto rated the album a perfect five stars, saying that ""the poetry will widen your perspective while Beautiful Eulogy’s original production will surely keep your ears from falling into habituation.""",772629,a perfect five stars,DT JJ CD NNS,a,perfect,five,stars,
babylm_sents,"At Christian Music Zine, Anthony Peronto rated the album a perfect five stars, remarking that ""there is many a-pleasure to be had examining ""Crimson Cord"".""",772742,a perfect five stars,DT JJ CD NNS,a,perfect,five,stars,
babylm_sents,"The original airing consisted of a total 98 episodes and were broadcast from April 3, 1971 to February 10, 1973 on MBS and NET (now TV Asahi).",773978,a total 98 episodes,DT JJ CD NNS,a,total,98,episodes,
babylm_sents,"Chris Porter stepped up to convert the penalty and secure a crucial three points for his side, with the U's now two points from safety but with a game in hand over their relegation rivals.",785670,a crucial three points,DT JJ CD NNS,a,crucial,three,points,
babylm_sents,"Even so, a further 360 people were baptised in Kaneyama, in Aizu.",797089,a further 360 people,DT JJ CD NNS,a,further,360,people,
babylm_sents,An additional seven awards officially recognized by the PBA were also given annually by the PBA Press Corps during a season break.,800215,An additional seven awards,DT JJ CD NNS,An,additional,seven,awards,
babylm_sents,But that stock was a great investment; a rare chance for a purchaser with a few thousand dollars.,809140,a few thousand dollars,DT JJ CD NNS,a,few,thousand,dollars,
babylm_sents,"It is the flattest of the U.S. physiographic divisions and is over 2,200 miles (3,500 km) in length from Cape Cod to the Mexican border and goes south an additional 1,000 miles (1,600 km) to the Yucatán Peninsula.",810797,"an additional 1,000 miles",DT JJ CD NNS,an,additional,"1,000",miles,
babylm_sents,"Defender and captain Lee Ashcroft made the most appearances, playing forty-four out of a possible 45 games.",815055,a possible 45 games,DT JJ CD NNS,a,possible,45,games,
babylm_sents,"earliest times up to only a few hundred years ago, we will find a race",830241,a few hundred years,DT JJ CD NNS,a,few,hundred,years,
babylm_sents,"You know, even the sleeping bags, those are running, you know, a good thirty dollars a pop,",834155,a good thirty dollars,DT JJ CD NNS,a,good,thirty,dollars,
babylm_sents,"Caesarion, now Ptolemy XV, reigned for a mere eighteen days until he was executed on the orders of Octavian on 29 August 30 BC.",848917,a mere eighteen days,DT JJ CD NNS,a,mere,eighteen,days,
babylm_sents,Our online campus is adding an extra 9 experiences and opportunities.,852154,an extra 9 experiences,DT JJ CD NNS,an,extra,9,experiences,
babylm_sents,"Scullin was re-elected comprehensively, winning 40 out of a possible 45 votes.",866896,a possible 45 votes,DT JJ CD NNS,a,possible,45,votes,
babylm_sents,"Yes, I was the youngest ever Mayor of Lewes by a clear ten years, I'm the only one who's ever been Mayor in his twenties, and I think that came about probably because the family had been in the town since the beginning of the century, erm and I'd been involved in local politics since about eight or nineteen, I was on polling stations and so on.",868150,a clear ten years,DT JJ CD NNS,a,clear,ten,years,
babylm_sents,"An investigation, or a design of a new system, are obviously much more expensive, even a few thousand pounds.",874752,a few thousand pounds,DT JJ CD NNS,a,few,thousand,pounds,
babylm_sents,"This stands for Cooperative Awards in Science and Engineering and erm under this scheme, a company erm can have a problem tackled by a research student working in a university and erm a supervisor, and indeed in this case, the input, the financial input, by the company may be quite small, may only amount to a few hundred pounds.",874858,a few hundred pounds,DT JJ CD NNS,a,few,hundred,pounds,
babylm_sents,"It's quite remarkable that a mere three years after liquifying helium he, he erm had got this tremendously important erm effect.",876055,a mere three years,DT JJ CD NNS,a,mere,three,years,
babylm_sents,"On November 13, Rhodes grabbed a personal best 30 rebounds against Körfuknattleiksfélag ÍA.",882136,a personal best 30 rebounds,DT JJ JJS CD NNS,a,personal & best,30,rebounds,
babylm_sents,"A few hundred people came to protest at Ludgate Circus, with other protesters scattered along the route.",883132,A few hundred people,DT JJ CD NNS,A,few,hundred,people,
babylm_sents,"There the Indians found her white and still, and buried her a few hundred yards from the shack, on the edge of the lake.",883358,a few hundred yards,DT JJ CD NNS,a,few,hundred,yards,
babylm_sents,"A few hundred yards away we saw a lone dog, standing erect, keeping guard beside what looked like a mound covered with snow.",884302,A few hundred yards,DT JJ CD NNS,A,few,hundred,yards,
babylm_sents,I happened to look over the side and saw a young seal sound asleep on the ice a few hundred yards from the ship.,885551,a few hundred yards,DT JJ CD NNS,a,few,hundred,yards,
babylm_sents,Even if we succeeded in getting him on board—we would have to go on and there was a ten foot fall a few hundred yards further down which meant immediate disaster.,885995,a few hundred yards,DT JJ CD NNS,a,few,hundred,yards,
babylm_sents,"The moose reached the shore, staggered up the bank and disappeared in the bush.... We found it an hour later, dead, a few hundred yards away.",886384,a few hundred yards,DT JJ CD NNS,a,few,hundred,yards,
