idx,good,order_swap,no_article,no_modifier,noun_number
105,-6.196619510650635,-10.355072975158691,-10.180603981018066,-8.62419319152832,-7.007572174072266
106,-7.378182888031006,-9.774170875549316,-7.77969217300415,-9.62308120727539,-8.305290222167969
107,-7.5220818519592285,-10.010649681091309,-5.030404567718506,-9.77371597290039,-9.157416343688965
108,-4.778583526611328,-8.352543830871582,-8.336387634277344,-7.243721008300781,-6.7599639892578125
109,-4.337100982666016,-8.060249328613281,-8.046368598937988,-6.89628791809082,-5.908753871917725
110,-4.559450626373291,-7.799352169036865,-7.8899078369140625,-6.290836334228516,-6.146212100982666
111,-6.07811975479126,-8.972091674804688,-8.84674072265625,-8.866256713867188,-6.611555576324463
112,-6.350592613220215,-7.102251052856445,-7.453851222991943,-6.5548529624938965,-9.652691841125488
113,-6.376840114593506,-8.869544982910156,-6.931449890136719,-9.639177322387695,-7.296620845794678
114,-6.802042484283447,-9.472606658935547,-9.304191589355469,-8.84327507019043,-8.096467018127441
115,-4.7316741943359375,-8.36668872833252,-8.170430183410645,-7.1805877685546875,-5.866556644439697
116,-6.406070709228516,-9.43277359008789,-8.949491500854492,-9.277168273925781,-7.146203517913818
117,-4.7316741943359375,-8.36668872833252,-8.170430183410645,-7.1805877685546875,-5.866556644439697
118,-8.562237739562988,-9.084843635559082,-8.87192153930664,-8.23519515991211,-8.709090232849121
119,-6.054383754730225,-9.56766128540039,-7.5372796058654785,-8.274162292480469,-7.25634765625
120,-4.735128879547119,-7.481821537017822,-7.489604949951172,-6.016483306884766,-6.20852518081665
121,-4.735128879547119,-7.481821537017822,-7.489604949951172,-6.016483306884766,-6.20852518081665
122,-9.880252838134766,-11.327973365783691,-7.3454909324646,-12.727544784545898,-10.415762901306152
123,-6.288806915283203,-8.326149940490723,-7.467014312744141,-8.718017578125,-7.397705078125
124,-5.853342533111572,-6.197643280029297,-7.316379547119141,-6.031864166259766,-6.945228576660156
125,-4.992250919342041,-8.817100524902344,-8.605534553527832,-7.917417526245117,-6.549524784088135
126,-6.770318508148193,-8.290425300598145,-6.312408447265625,-7.89604377746582,-8.380809783935547
127,-6.899648189544678,-8.10025405883789,-6.533138275146484,-8.209047317504883,-7.661218166351318
128,-7.5641045570373535,-9.777474403381348,-10.021011352539062,-10.413814544677734,-9.49243450164795
129,-7.053712368011475,-9.277934074401855,-8.80516242980957,-9.33645248413086,-7.785996913909912
130,-6.978598117828369,-10.506595611572266,-8.316442489624023,-10.320123672485352,-8.083685874938965
131,-4.7316741943359375,-8.36668872833252,-8.170430183410645,-7.1805877685546875,-5.866556644439697
132,-7.45160436630249,-7.9267897605896,-7.017366409301758,-8.670753479003906,-8.593615531921387
133,-4.472699165344238,-6.070206642150879,-5.428762435913086,-4.987961769104004,-5.610008239746094
134,-6.432016849517822,-9.102161407470703,-8.496740341186523,-8.662750244140625,-6.994988918304443
135,-6.872474670410156,-8.730551719665527,-7.955741882324219,-9.135692596435547,-7.624755859375
136,-6.802042484283447,-9.472606658935547,-9.304191589355469,-8.84327507019043,-8.096467018127441
137,-7.098916530609131,-8.93747615814209,-9.323677062988281,-9.277168273925781,-7.801509857177734
138,-5.160259246826172,-7.25702428817749,-7.34656286239624,-5.475881576538086,-6.362084865570068
139,-7.2681450843811035,-11.140273094177246,-9.100924491882324,-9.975637435913086,-8.192130088806152
140,-5.69058084487915,-7.437442779541016,-6.565544128417969,-7.978874206542969,-6.9666924476623535
141,-8.656229972839355,-8.219498634338379,-8.135601043701172,-9.174654006958008,-9.276718139648438
142,-6.715165615081787,-8.106728553771973,-8.068674087524414,-7.437923431396484,-8.216724395751953
143,-6.699592590332031,-8.370169639587402,-8.044733047485352,-8.269193649291992,-7.224661350250244
144,-6.137430667877197,-7.850688934326172,-6.793968200683594,-8.23519515991211,-7.442390441894531
145,-6.9646897315979,-8.4183349609375,-8.466482162475586,-7.63934326171875,-8.299954414367676
146,-6.239233493804932,-8.068451881408691,-7.418712615966797,-8.090898513793945,-7.27621603012085
147,-6.068431854248047,-8.216771125793457,-7.321575164794922,-7.779838562011719,-7.454978942871094
148,-10.74735164642334,-12.110610961914062,-9.826823234558105,-12.705270767211914,-11.524463653564453
149,-6.514125823974609,-9.81367015838623,-6.454409122467041,-9.789302825927734,-7.765791416168213
150,-5.476558685302734,-7.713338375091553,-6.890033721923828,-7.779838562011719,-6.71216344833374
151,-6.695127964019775,-9.345887184143066,-4.501626491546631,-8.652925491333008,-8.430572509765625
152,-6.881777286529541,-8.953018188476562,-8.500656127929688,-8.93411636352539,-7.800212860107422
153,-7.34136962890625,-10.105088233947754,-8.890113830566406,-9.889932632446289,-8.411952018737793
154,-8.549561500549316,-10.51699447631836,-10.935874938964844,-8.93411636352539,-9.581254005432129
155,-8.284259796142578,-8.693364143371582,-8.223641395568848,-9.562044143676758,-10.404292106628418
156,-9.773597717285156,-11.768943786621094,-7.9554595947265625,-10.309913635253906,-10.10275936126709
157,-5.615093231201172,-8.791522026062012,-7.737649917602539,-7.779838562011719,-7.048206329345703
158,-8.164708137512207,-9.93887710571289,-8.004769325256348,-10.664848327636719,-9.005760192871094
159,-4.559450626373291,-7.799352169036865,-7.8899078369140625,-6.290836334228516,-6.146212100982666
160,-5.275854587554932,-6.816271781921387,-5.660769462585449,-10.413814544677734,-5.959460258483887
161,-6.837172031402588,-9.306041717529297,-7.09451150894165,-8.53668212890625,-8.397982597351074
162,-6.068431854248047,-8.216771125793457,-7.321575164794922,-7.779838562011719,-7.454978942871094
163,-4.735128879547119,-7.481821537017822,-7.489604949951172,-6.016483306884766,-6.20852518081665
164,-4.778583526611328,-8.352543830871582,-8.336387634277344,-7.243721008300781,-6.7599639892578125
165,-4.7316741943359375,-8.36668872833252,-8.170430183410645,-7.1805877685546875,-5.866556644439697
166,-8.104992866516113,-9.34234619140625,-7.200752258300781,-9.496875762939453,-8.954460144042969
167,-4.7316741943359375,-8.36668872833252,-8.170430183410645,-7.1805877685546875,-5.866556644439697
168,-5.160259246826172,-7.25702428817749,-7.34656286239624,-5.475881576538086,-6.362084865570068
169,-5.160259246826172,-7.25702428817749,-7.34656286239624,-5.475881576538086,-6.362084865570068
170,-7.576190948486328,-9.364357948303223,-9.366626739501953,-7.39384651184082,-8.688232421875
171,-5.748248100280762,-6.516371726989746,-6.748801231384277,-5.733447074890137,-6.320716857910156
172,-8.101585388183594,-10.150554656982422,-10.012231826782227,-7.5350494384765625,-9.081652641296387
173,-8.148002624511719,-9.55222225189209,-12.008892059326172,-9.219427108764648,-6.876064777374268
174,-5.64923620223999,-6.84624719619751,-5.398670196533203,-7.29852294921875,-6.94595193862915
175,-5.5905256271362305,-8.142601013183594,-5.560952663421631,-9.264747619628906,-6.682426452636719
176,-7.641747951507568,-10.214203834533691,-9.035720825195312,-10.393781661987305,-9.094740867614746
177,-6.665103912353516,-10.039985656738281,-9.02997875213623,-9.528314590454102,-8.154454231262207
178,-7.411141872406006,-9.716078758239746,-8.751809120178223,-9.189783096313477,-8.301983833312988
179,-7.135447025299072,-8.502788543701172,-3.6476733684539795,-8.725225448608398,-8.870075225830078
180,-5.5559844970703125,-6.746092319488525,-5.521932601928711,-7.173158645629883,-7.083204746246338
181,-6.820127010345459,-8.737021446228027,-9.982612609863281,-7.032157897949219,-8.387481689453125
182,-6.53222131729126,-8.066914558410645,-7.286609649658203,-8.280214309692383,-7.560492038726807
183,-6.949132442474365,-8.902440071105957,-7.645200729370117,-8.129632949829102,-7.980018615722656
184,-4.638820648193359,-7.83342981338501,-7.614328861236572,-7.069597244262695,-6.429740905761719
185,-6.708457946777344,-7.912115573883057,-9.142152786254883,-6.836936950683594,-7.528331756591797
186,-5.940557956695557,-8.755950927734375,-8.915229797363281,-8.006914138793945,-7.192396640777588
187,-4.559450626373291,-7.799352169036865,-7.8899078369140625,-6.290836334228516,-6.146212100982666
188,-8.385796546936035,-10.120567321777344,-9.958858489990234,-7.887752532958984,-9.080424308776855
189,-7.522464752197266,-9.729186058044434,-6.6390700340271,-9.271320343017578,-8.781401634216309
190,-7.743812561035156,-8.95433521270752,-7.498809814453125,-8.89078140258789,-8.742365837097168
191,-6.9068732261657715,-7.4088287353515625,-6.708320617675781,-6.575958251953125,-8.194453239440918
192,-10.15271282196045,-10.57413101196289,-11.235383987426758,-12.341564178466797,-10.94548511505127
193,-7.985006809234619,-7.736093044281006,-6.643442153930664,-9.337793350219727,-8.560259819030762
194,-7.078224182128906,-7.571430206298828,-8.014833450317383,-6.7214813232421875,-8.419514656066895
195,-6.8595428466796875,-9.321035385131836,-7.6320719718933105,-7.923816204071045,-9.146549224853516
196,-7.135447025299072,-8.502788543701172,-3.6476733684539795,-8.725225448608398,-8.870075225830078
197,-4.731380462646484,-5.85689640045166,-5.43354606628418,-5.106852054595947,-5.750832557678223
198,-5.086129665374756,-9.906851768493652,-9.818817138671875,-7.243721008300781,-6.970696926116943
199,-6.665103912353516,-10.039985656738281,-9.02997875213623,-9.528314590454102,-8.154454231262207
200,-5.476558685302734,-7.713338375091553,-6.890033721923828,-7.779838562011719,-6.71216344833374
201,-6.274000644683838,-7.887762546539307,-7.195728302001953,-7.978874206542969,-7.239610195159912
202,-4.980713844299316,-6.262324333190918,-6.191047668457031,-5.392661094665527,-5.932170867919922
203,-4.3578715324401855,-5.601741790771484,-4.924334526062012,-4.087502479553223,-5.054909706115723
204,-5.5122504234313965,-8.213111877441406,-8.094988822937012,-7.530393600463867,-6.270532131195068
205,-5.999037265777588,-10.34548282623291,-11.317447662353516,-7.609643936157227,-5.764484405517578
206,-4.638820648193359,-7.83342981338501,-7.614328861236572,-7.069597244262695,-6.429740905761719
207,-5.865938663482666,-6.493355751037598,-6.8595170974731445,-5.781399726867676,-6.567209720611572
208,-6.597586154937744,-9.174525260925293,-8.767274856567383,-8.338191986083984,-8.376811981201172
209,-9.187262535095215,-8.664997100830078,-10.143117904663086,-9.065309524536133,-9.160614013671875
210,-9.053860664367676,-10.21475601196289,-10.535154342651367,-9.97857666015625,-9.274806022644043
211,-9.788928031921387,-9.83377742767334,-10.93089485168457,-10.970556259155273,-10.289615631103516
212,-9.518715858459473,-10.18896770477295,-11.149785995483398,-11.310203552246094,-9.881600379943848
213,-4.735128879547119,-7.481821537017822,-7.489604949951172,-6.016483306884766,-6.20852518081665
214,-7.181308746337891,-9.56900405883789,-9.512262344360352,-9.550590515136719,-8.38748836517334
215,-9.372661590576172,-9.789956092834473,-11.219135284423828,-10.499427795410156,-9.166972160339355
216,-7.503597259521484,-9.678695678710938,-9.75225830078125,-9.565221786499023,-7.559609889984131
217,-7.430904388427734,-10.148540496826172,-10.090890884399414,-9.806844711303711,-8.611380577087402
218,-7.262304782867432,-8.65746021270752,-9.343542098999023,-7.471996307373047,-7.828975677490234
219,-5.160259246826172,-7.25702428817749,-7.34656286239624,-5.475881576538086,-6.362084865570068
220,-5.160259246826172,-7.25702428817749,-7.34656286239624,-5.475881576538086,-6.362084865570068
221,-7.342443943023682,-9.357672691345215,-7.418885707855225,-9.46537971496582,-8.618412971496582
222,-4.750558376312256,-9.116962432861328,-9.0049409866333,-6.618412017822266,-6.491990566253662
223,-7.098916530609131,-8.93747615814209,-9.323677062988281,-9.277168273925781,-7.801509857177734
224,-7.6648430824279785,-9.915764808654785,-8.916985511779785,-9.486030578613281,-8.892380714416504
225,-5.5741167068481445,-7.458678245544434,-7.464974403381348,-8.223655700683594,-6.554227828979492
226,-6.880840301513672,-8.693160057067871,-7.773843765258789,-8.09878921508789,-8.293842315673828
227,-6.837172031402588,-9.306041717529297,-7.09451150894165,-8.53668212890625,-8.397982597351074
228,-6.14410400390625,-9.532490730285645,-9.447253227233887,-9.298410415649414,-7.3623199462890625
229,-8.641020774841309,-10.917939186096191,-7.530306339263916,-9.431550979614258,-9.324302673339844
230,-8.598445892333984,-10.482318878173828,-7.249624729156494,-8.53668212890625,-9.481658935546875
231,-6.866052150726318,-8.684184074401855,-8.470314025878906,-8.384748458862305,-7.917598724365234
232,-7.265428066253662,-9.121853828430176,-8.397394180297852,-8.735593795776367,-8.44321346282959
233,-5.778594970703125,-8.480087280273438,-8.587122917175293,-7.415506362915039,-6.933419704437256
234,-4.992250919342041,-8.817100524902344,-8.605534553527832,-7.917417526245117,-6.549524784088135
235,-7.695458889007568,-10.468270301818848,-8.223556518554688,-12.282867431640625,-8.795856475830078
236,-7.378182888031006,-9.774170875549316,-7.77969217300415,-9.62308120727539,-8.305290222167969
237,-6.384764194488525,-8.550540924072266,-10.275306701660156,-7.00507926940918,-7.6644110679626465
238,-7.000003814697266,-7.571761131286621,-6.957315444946289,-6.4322052001953125,-6.846590995788574
239,-6.560201168060303,-8.694132804870605,-8.337621688842773,-8.61625862121582,-7.303578853607178
240,-6.451168060302734,-7.887940406799316,-7.383368492126465,-7.231393337249756,-10.232773780822754
241,-6.82128381729126,-8.358468055725098,-7.784038543701172,-8.294687271118164,-7.437353610992432
242,-9.557029724121094,-10.662459373474121,-11.150165557861328,-9.483715057373047,-9.87472152709961
243,-6.068431854248047,-8.216771125793457,-7.321575164794922,-7.779838562011719,-7.454978942871094
244,-6.584400177001953,-8.729928016662598,-6.3635101318359375,-8.994291305541992,-7.723898410797119
245,-7.461279392242432,-8.111536979675293,-7.960046768188477,-8.442451477050781,-8.67813491821289
246,-4.735128879547119,-7.481821537017822,-7.489604949951172,-6.016483306884766,-6.20852518081665
247,-7.109195709228516,-6.822502136230469,-7.104915618896484,-6.016483306884766,-8.497719764709473
248,-8.700234413146973,-10.936491966247559,-12.63357925415039,-8.726215362548828,-8.994937896728516
249,-5.245004177093506,-8.033551216125488,-7.869384765625,-6.642200469970703,-6.532053470611572
250,-7.899692535400391,-9.048958778381348,-9.465869903564453,-8.511079788208008,-8.282322883605957
251,-6.324667453765869,-8.4368314743042,-8.699363708496094,-8.269193649291992,-7.670230865478516
252,-7.378182888031006,-9.774170875549316,-7.77969217300415,-9.62308120727539,-8.305290222167969
253,-7.72116231918335,-11.759476661682129,-8.5772123336792,-11.57674789428711,-8.548358917236328
254,-7.182576656341553,-8.458098411560059,-6.3742218017578125,-7.813928604125977,-8.301152229309082
255,-6.324667453765869,-8.4368314743042,-8.699363708496094,-8.269193649291992,-7.670230865478516
256,-6.786399841308594,-8.744665145874023,-9.086196899414062,-7.642988204956055,-7.363057613372803
257,-4.778583526611328,-8.352543830871582,-8.336387634277344,-7.243740081787109,-6.7599639892578125
258,-7.611746311187744,-9.598471641540527,-8.878442764282227,-9.114763259887695,-9.02804946899414
259,-6.69464635848999,-8.339337348937988,-7.420978546142578,-7.17317008972168,-7.445854187011719
260,-6.666404724121094,-7.744920253753662,-7.383617401123047,-6.444944381713867,-8.16022777557373
261,-8.864903450012207,-10.29555892944336,-12.615354537963867,-8.185426712036133,-8.729025840759277
262,-7.946071624755859,-8.978596687316895,-9.403033256530762,-7.9174346923828125,-9.093989372253418
263,-6.300218105316162,-8.062628746032715,-9.526094436645508,-6.697359085083008,-7.308114528656006
264,-7.184593200683594,-8.703642845153809,-9.547643661499023,-7.626808166503906,-8.142707824707031
265,-7.327596187591553,-8.048638343811035,-8.530887603759766,-6.993501663208008,-7.263847351074219
266,-5.147329807281494,-9.736148834228516,-9.930617332458496,-7.974515914916992,-7.468425750732422
267,-6.369451999664307,-9.507256507873535,-8.642133712768555,-8.756904602050781,-7.100147247314453
268,-7.6648430824279785,-9.915764808654785,-8.916975975036621,-9.486032485961914,-8.892380714416504
269,-6.281309604644775,-7.440671443939209,-7.208194732666016,-7.699186325073242,-7.583367824554443
270,-4.694405555725098,-6.01140832901001,-5.600116729736328,-5.23577880859375,-5.341813087463379
271,-6.719186782836914,-8.415648460388184,-10.553543090820312,-7.78402853012085,-7.679904937744141
272,-8.042823791503906,-8.076763153076172,-8.023810386657715,-8.41175365447998,-8.609126091003418
273,-9.443554878234863,-9.837981224060059,-11.861900329589844,-11.04971694946289,-9.845264434814453
274,-7.322151184082031,-8.24535083770752,-7.98054313659668,-7.435396194458008,-8.507983207702637
275,-6.074512481689453,-6.0152740478515625,-5.2054877281188965,-6.135490417480469,-6.3713226318359375
276,-8.641133308410645,-10.837422370910645,-10.211384773254395,-9.18979263305664,-9.326436042785645
277,-6.695127964019775,-9.345887184143066,-4.5016326904296875,-8.652921676635742,-8.430572509765625
278,-5.983933448791504,-7.389243125915527,-7.860005855560303,-8.769323348999023,-6.589465141296387
279,-5.853342533111572,-6.197643280029297,-7.316375732421875,-6.031869888305664,-6.945228576660156
280,-6.246926784515381,-9.412205696105957,-9.283767700195312,-9.447166442871094,-7.125150203704834
281,-4.778583526611328,-8.352543830871582,-8.336387634277344,-7.243740081787109,-6.7599639892578125
282,-6.055677890777588,-8.267168998718262,-8.141576766967773,-8.269193649291992,-7.02466344833374
283,-8.063531875610352,-8.22727108001709,-8.28194808959961,-7.452735900878906,-8.35841178894043
284,-6.995687007904053,-7.921350955963135,-7.987415313720703,-7.0714111328125,-7.407750606536865
285,-6.693345069885254,-7.979514122009277,-7.26457405090332,-6.6903533935546875,-6.902194976806641
286,-4.559450626373291,-7.799352169036865,-7.889915466308594,-6.290843963623047,-6.146212100982666
287,-8.809059143066406,-7.942758083343506,-9.036258697509766,-7.3316497802734375,-7.734068393707275
288,-8.345222473144531,-9.14114761352539,-9.683420181274414,-9.589914321899414,-8.51635456085205
289,-9.124104499816895,-10.31497859954834,-10.084078788757324,-10.143823623657227,-9.818110466003418
290,-7.519573211669922,-10.04749584197998,-9.844586372375488,-10.721412658691406,-8.163468360900879
291,-4.778583526611328,-8.352543830871582,-8.336387634277344,-7.243740081787109,-6.7599639892578125
292,-4.7316741943359375,-8.36668872833252,-8.170430183410645,-7.180606842041016,-5.866556644439697
293,-6.588334560394287,-8.71996784210205,-8.055252075195312,-7.452735900878906,-7.380029201507568
294,-6.665790557861328,-7.46851110458374,-6.725826263427734,-7.978887557983398,-7.387735843658447
295,-6.945828914642334,-8.175250053405762,-9.985694885253906,-7.355283737182617,-7.525224208831787
