source,sentence,sentence_idx,construction,pattern,DT,ADJ,NUMERAL,NOUN,ADV
open_subtitles,"Temperature's a balmy 65 degrees-- which is good news for you reptiles-- and it looks like it's going to be a perfect day hey just lie in bed, sleep in or simply... work out that flab that's hanging over the bed!",945433,a balmy 65 degrees--,DT JJ CD NNS,a,balmy,65,degrees--,
open_subtitles,"We'd have to get them within a few hundred miles of Japan, and therefore risk our carriers.",950502,a few hundred miles,DT JJ CD NNS,a,few,hundred,miles,
open_subtitles,"We'd have to get them within a few hundred miles ofjapan... and therefore risk our carriers, and if we lose our carriers... we'll have no shield against invasion.",953293,a few hundred miles,DT JJ CD NNS,a,few,hundred,miles,
open_subtitles,Would you say we had a reliable 72 hours until failure?,980100,a reliable 72 hours,DT JJ CD NNS,a,reliable,72,hours,
open_subtitles,Would you say we had a reliable 72 hours until failure?,980740,a reliable 72 hours,DT JJ CD NNS,a,reliable,72,hours,
open_subtitles,Would you say we had a reliable 72 hours until failure?,981375,a reliable 72 hours,DT JJ CD NNS,a,reliable,72,hours,
open_subtitles,Would you say we had a reliable 72 hours until failure?,983299,a reliable 72 hours,DT JJ CD NNS,a,reliable,72,hours,
open_subtitles,As foreign artist and anthropologists spread the word of Bali' splendors in the 1 920's and '30s a few hundred foreigners came here each year ln 1 969 the government built a jet airstrip,1010040,a few hundred foreigners,DT JJ CD NNS,a,few,hundred,foreigners,
open_subtitles,"Worst of all, if the pyrotechnics that control the parachutes have been damaged, the chutes may not open at all, causing the spacecraft to hit the water not at a gentle 20 miles per hour, but at a suicidal 300.",1022174,a gentle 20 miles,DT JJ CD NNS,a,gentle,20,miles,
open_subtitles,"But tonight, a mere 18 months after the tragedy of Apollo 1... the entire world watched in awe as Neil Armstrong and Buzz Aldrin... landed on the moon.",1022381,a mere 18 months,DT JJ CD NNS,a,mere,18,months,
open_subtitles,"Worst of all, if the pyrotechnics that control the parachutes... have been damaged, the chutes may not open at all, causing the spacecraft to hit the water not at a gentle 20 miles per hour, but at a suicidal 300.",1024480,a gentle 20 miles,DT JJ CD NNS,a,gentle,20,miles,
open_subtitles,You're calling a sweet 16 years old as...,1038856,a sweet 16 years,DT JJ CD NNS,a,sweet,16,years,
open_subtitles,The champion... wighs an official 238 pounds!,1109701,an official 238 pounds,DT JJ CD NNS,an,official,238,pounds,
open_subtitles,That's a good ten minutes in this old thing!,1127294,a good ten minutes,DT JJ CD NNS,a,good,ten,minutes,
open_subtitles,That's a good ten minutes in this old thing.,1128870,a good ten minutes,DT JJ CD NNS,a,good,ten,minutes,
open_subtitles,"The cormaline is only a few hundred meters below the surface, and if my readings are correct it's one of the richest veins I've ever seen.",1148397,a few hundred meters,DT JJ CD NNS,a,few,hundred,meters,
open_subtitles,"He'II be left with, at best, a few hundred nukes, the ones we can't find.",1150401,a few hundred nukes,DT JJ CD NNS,a,few,hundred,nukes,
open_subtitles,"ln less than an hour, a couple hundred people got the same brilliant idea, and here we are, on the verge of mass hysteria.",1163147,a couple hundred people,DT JJ CD NNS,a,couple,hundred,people,
open_subtitles,"In less than an hour, a couple hundred people got the same brilliant idea, and here we are on the verge of mass hysteria.",1164395,a couple hundred people,DT JJ CD NNS,a,couple,hundred,people,
open_subtitles,"Usually, it's an easy eight to twelve weeks.",1178104,an easy eight to twelve weeks,DT JJ CD TO CD NNS,an,easy,eight & twelve,weeks,
open_subtitles,Son of a bitch put an extra 15 pounds on Karen when they did her up.,1183816,an extra 15 pounds,DT JJ CD NNS,an,extra,15,pounds,
open_subtitles,An extra 80 kilos means we won't make it on the gas I allotted.,1207526,An extra 80 kilos,DT JJ CD NNS,An,extra,80,kilos,
open_subtitles,"An extra 80 kilos means the shock absorbers I installed for this job won't allow us to outmaneuver any police that might be chasing us, which means, if there is a chase, we lose our advantage,",1207530,An extra 80 kilos,DT JJ CD NNS,An,extra,80,kilos,
open_subtitles,An extra 80 kilos means we'll not make... your destination on the gas I have allotted.,1209137,An extra 80 kilos,DT JJ CD NNS,An,extra,80,kilos,
open_subtitles,An extra 80 kilos means the Koni shock absorbers...,1209141,An extra 80 kilos,DT JJ CD NNS,An,extra,80,kilos,
open_subtitles,"State requests defendant be held, as he is part of a continuing investigation... and further, is subject to a mandatory five years without parole... because of prior convictions.",1260241,a mandatory five years,DT JJ CD NNS,a,mandatory,five,years,
open_subtitles,Another good two hours.,1297286,Another good two hours,DT JJ CD NNS,Another,good,two,hours,
open_subtitles,If you gave us permission for an extra nine storeys...,1301049,an extra nine storeys,DT JJ CD NNS,an,extra,nine,storeys,
open_subtitles,"Solving that kind of problem right now would be impossible, because it would take a ridiculously huge computer, but a quantum computer could get the job done with just a few hundred atoms.",1357082,a few hundred atoms,DT JJ CD NNS,a,few,hundred,atoms,
open_subtitles,"So Nancy's still got a good 10 years of you following her around, slinging her dime bags.",1360958,a good 10 years,DT JJ CD NNS,a,good,10,years,
open_subtitles,An extra two or three years.,1367781,An extra two or three years,DT JJ CD CC CD NNS,An,extra,two & three,years,
open_subtitles,It was a long two months.,1394289,a long two months,DT JJ CD NNS,a,long,two,months,
open_subtitles,Building an additional 22 miles of man-made canal would link them and create a cross-country route between Fort William and Inverness.,1405685,an additional 22 miles,DT JJ CD NNS,an,additional,22,miles,
open_subtitles,"Just a few million years after the first stars formed, some of them exploded.",1467086,a few million years,DT JJ CD NNS,a,few,million,years,
open_subtitles,"In 2005, that's when hurricane Katrina hit here, and it kind of pushed us back a good six months for working the case, 'cause you just didn't know when the next body was gonna pop up somewhere.",1478387,a good six months,DT JJ CD NNS,a,good,six,months,
open_subtitles,"-A mere seven days, though it will feel like an eternity while in the throes of battle against the beasts of Jötunheim.",1515088,A mere seven days,DT JJ CD NNS,A,mere,seven,days,
open_subtitles,A mere 10 days after hatching and they will all have left in record time.,1555019,A mere 10 days,DT JJ CD NNS,A,mere,10,days,
open_subtitles,"By midday, the temperature can reach a sizzling 17 degrees centigrade.",1555059,a sizzling 17 degrees,DT JJ CD NNS,a,sizzling,17,degrees,
open_subtitles,I've had a few million patients since I got here.,1624472,a few million patients,DT JJ CD NNS,a,few,million,patients,
open_subtitles,Got a little cow ranch a couple hundred miles north of here.,1644538,a couple hundred miles,DT JJ CD NNS,a,couple,hundred,miles,
open_subtitles,"Well, it was a great 10 months.",1678923,a great 10 months,DT JJ CD NNS,a,great,10,months,
open_subtitles,Do you think I can have an extra 15 minutes off for lunch?,1684552,an extra 15 minutes,DT JJ CD NNS,an,extra,15,minutes,
open_subtitles,"Hard to believe Dave killed Thumper over a lousy two weeks suspension, sir.",1706984,a lousy two weeks,DT JJ CD NNS,a,lousy,two,weeks,
open_subtitles,"Hard to believe Dave killed Thumper over a lousy two weeks suspension, sir.",1707895,a lousy two weeks,DT JJ CD NNS,a,lousy,two,weeks,
open_subtitles,"I have a few hundred things to do around here, in addition to raising a small child.",1716276,a few hundred things,DT JJ CD NNS,a,few,hundred,things,
open_subtitles,"Because, hello, I have a few hundred things to do around here, in addition to raising a small child.",1717048,a few hundred things,DT JJ CD NNS,a,few,hundred,things,
open_subtitles,I thought you'd recruit at least a few hundred men,1718618,a few hundred men,DT JJ CD NNS,a,few,hundred,men,
open_subtitles,"Ernst Rцhm and others, took back the city today after a tense two weeks of Communist rule.",1807428,a tense two weeks,DT JJ CD NNS,a,tense,two,weeks,
open_subtitles,If I get my time incorrect we can discharge a further twelve miles upstream and let the tide do the rest.,1853838,a further twelve miles,DT JJ CD NNS,a,further,twelve,miles,
open_subtitles,Up in the mountains the shopkeepers were just a few hundred feet from the summit.,1854348,a few hundred feet,DT JJ CD NNS,a,few,hundred,feet,
open_subtitles,In a single day they laid an astonishing ten miles of track.,1854426,an astonishing ten miles,DT JJ CD NNS,an,astonishing,ten,miles,
open_subtitles,"Okay, if that means that Jackson could use a few thousand hours of therapy, I could've told you that myself.",1882475,a few thousand hours,DT JJ CD NNS,a,few,thousand,hours,
open_subtitles,"Okay, if that means that Jackson could use a few thousand hours of therapy, I could've told you that myself.",1882960,a few thousand hours,DT JJ CD NNS,a,few,thousand,hours,
open_subtitles,"Okay, if that means that Jackson could use a few thousand hours of therapy,",1883523,a few thousand hours,DT JJ CD NNS,a,few,thousand,hours,
open_subtitles,It's going to be a long two weeks.,1891011,a long two weeks,DT JJ CD NNS,a,long,two,weeks,
open_subtitles,"It's a balmy 8 degrees outside, while inside we're at the top of the 99th inning during the longest winter ever, and this announcer is one more snow flurry away from harming himself and others.",1904700,a balmy 8 degrees,DT JJ CD NNS,a,balmy,8,degrees,
open_subtitles,I have to say it was a very interesting five years.,1908971,a very interesting five years,DT RB JJ CD NNS,a,interesting,five,years,very
open_subtitles,"After seven months, Saigo's thousands were reduced to just a few hundred warriors.",1919639,a few hundred warriors,DT JJ CD NNS,a,few,hundred,warriors,
open_subtitles,We could crawl down underground a good 20 to 25 feet and then laterally another 20 to 50 feet in several directions.,1958294,a good 20 to 25 feet,DT JJ CD TO CD NNS,a,good,20 & 25,feet,
open_subtitles,My client has been a loyal account holder with this bank for a good ten years.,2017744,a good ten years,DT JJ CD NNS,a,good,ten,years,
open_subtitles,"Or maybe you stole 'em, like you stole this merchandise, and you killed Archie to avoid a third strike and a mandatory 25 years.",2024273,a mandatory 25 years,DT JJ CD NNS,a,mandatory,25,years,
open_subtitles,"'Cause you're not going to see him for, like, a whole six hours.",2027969,a whole six hours,DT JJ CD NNS,a,whole,six,hours,
open_subtitles,"The weather is a warm yet not uncomfortable 24 degrees, but for those of you who are not sun worshippers, we have our afternoon kiddie's movie in the Hawaiian Function Room.",2045063,a warm yet not uncomfortable 24 degrees,DT JJ CC RB JJ CD NNS,a,warm & uncomfortable,24,degrees,not
open_subtitles,"For that 20-a-day smoker, that's a staggering 10 years you should expect to lose.",2049726,a staggering 10 years,DT JJ CD NNS,a,staggering,10,years,
open_subtitles,"It's been a rough ten days wet wise,dealing with my tribe this which was definitely dysfunctional in so many ways and this was just the straw that lets do .....",2065825,a rough ten days,DT JJ CD NNS,a,rough,ten,days,
open_subtitles,"Oh, and I wanted to thank you for going a full two weeks without a single termination.",2090695,a full two weeks,DT JJ CD NNS,a,full,two,weeks,
open_subtitles,The people at the front of the line queued up a whole three days before the launch.,2098597,a whole three days,DT JJ CD NNS,a,whole,three,days,
open_subtitles,"Brent geese take a leisurely six weeks to reach their destination, stopping at least 16 times along the way.",2108983,a leisurely six weeks,DT JJ CD NNS,a,leisurely,six,weeks,
open_subtitles,"And since that time, it's disappeared an additional four times.",2131566,an additional four times,DT JJ CD NNS,an,additional,four,times,
open_subtitles,"So it just makes a lot of sense giving a few thousand dollars,",2164982,a few thousand dollars,DT JJ CD NNS,a,few,thousand,dollars,
open_subtitles,I call it a guaranteed 18 years of child support.,2166618,a guaranteed 18 years,DT JJ CD NNS,a,guaranteed,18,years,
open_subtitles,A few hundred dollars.,2173759,A few hundred dollars,DT JJ CD NNS,A,few,hundred,dollars,
open_subtitles,"Folks, we've begun our descent to Los Angeles, where the current weather is a beautiful 72 degrees.",2212846,a beautiful 72 degrees,DT JJ CD NNS,a,beautiful,72,degrees,
open_subtitles,"Okay, folks, in a few minutes, we'll be beginning our descent into Minneapolis-Saint Paul where the temperature is a balmy 23 degrees.",2213331,a balmy 23 degrees,DT JJ CD NNS,a,balmy,23,degrees,
open_subtitles,"Delegates are already gathering in Philadelphia for what, in a mere seven days, could change the course of American history.",2253257,a mere seven days,DT JJ CD NNS,a,mere,seven,days,
open_subtitles,"It stays locked in at a comfortable 63 degrees, no higher!",2258064,a comfortable 63 degrees,DT JJ CD NNS,a,comfortable,63,degrees,
open_subtitles,"All that excitement, anticipation, blood, tears, and excruciating pain... ♪ all of it for a measly 15 minutes.",2275005,a measly 15 minutes,DT JJ CD NNS,a,measly,15,minutes,
open_subtitles,It weighs a mere 11 pounds.,2303351,a mere 11 pounds,DT JJ CD NNS,a,mere,11,pounds,
open_subtitles,I will spare an innocent 60 years of a shitty life.,2335704,an innocent 60 years,DT JJ CD NNS,an,innocent,60,years,
open_subtitles,"Save a few millions lives, including your own.",2423747,a few millions lives,DT JJ CD NNS,a,few,millions,lives,
open_subtitles,"I must say, it's an interesting first 20 minutes.",2510780,an interesting first 20 minutes,DT JJ JJ CD NNS,an,interesting & first,20,minutes,
open_subtitles,"I must say, it's an interesting first 20 minutes.",2512705,an interesting first 20 minutes,DT JJ JJ CD NNS,an,interesting & first,20,minutes,
open_subtitles,"Salem, it's only a few hundred dollars.",2578387,a few hundred dollars,DT JJ CD NNS,a,few,hundred,dollars,
open_subtitles,You just took a whole 24 hours to weigh the ups and downs of being a regular Joe and decided it was more fun being a superhero?,2620505,a whole 24 hours,DT JJ CD NNS,a,whole,24,hours,
open_subtitles,It's been a long six years.,2629593,a long six years,DT JJ CD NNS,a,long,six,years,
open_subtitles,"I know, which is why I gave her an extra 30 minutes.",2700192,an extra 30 minutes,DT JJ CD NNS,an,extra,30,minutes,
open_subtitles,Your husband was hypotensive for a good 20 minutes.,2715789,a good 20 minutes,DT JJ CD NNS,a,good,20,minutes,
open_subtitles,"It's a star that is a little bit older than the Sun, a few billion years older.",2771758,a few billion years,DT JJ CD NNS,a,few,billion,years,
open_subtitles,Keeping a former 4 months,2776437,a former 4 months,DT JJ CD NNS,a,former,4,months,
open_subtitles,"Criteria one, a massive 108 years ahead of its time.",2801086,a massive 108 years,DT JJ CD NNS,a,massive,108,years,
open_subtitles,"Criteria one, it was an impressive 70 years ahead of its time.",2801308,an impressive 70 years,DT JJ CD NNS,an,impressive,70,years,
open_subtitles,Spent a good five months figuring out smuggling routes up in Indian Ridge.,2821910,a good five months,DT JJ CD NNS,a,good,five,months,
open_subtitles,Spent a good five months figuring out smuggling routes up in Indian Ridge.,2822825,a good five months,DT JJ CD NNS,a,good,five,months,
open_subtitles,"And we will also present an additional 17 extracts where Detective Fuhrman speaks, with personal experience, about police misconduct, planting of evidence, commission of perjury, and the presentation of cover-ups and false testimony in court proceedings.",2825499,an additional 17 extracts,DT JJ CD NNS,an,additional,17,extracts,
open_subtitles,"And let's just keep it an extra 30 seconds, just to be sure.",2847902,an extra 30 seconds,DT JJ CD NNS,an,extra,30,seconds,
open_subtitles,"That must have been a few million won, at least.",2866160,a few million won,DT JJ CD NNS,a,few,million,won,
open_subtitles,The 29-year-old had convinced a few thousand miners on Cabin Creek to stand up and make specific demands of their employers.,2885876,a few thousand miners,DT JJ CD NNS,a,few,thousand,miners,
open_subtitles,You have to look them right in the eye for a good three minutes.,2895034,a good three minutes,DT JJ CD NNS,a,good,three,minutes,
open_subtitles,You have to look them right in the eye for a good three minutes.,2895754,a good three minutes,DT JJ CD NNS,a,good,three,minutes,
open_subtitles,Their first Oregon operation has so far produced a disappointing 50 ounces.,2915048,a disappointing 50 ounces,DT JJ CD NNS,a,disappointing,50,ounces,
open_subtitles,"His new wash plant, Sluicifer, has produced a healthy 126 ounces after just 4 days running.",2915245,a healthy 126 ounces,DT JJ CD NNS,a,healthy,126,ounces,
open_subtitles,No work in mind for a mere ten seconds.,2925301,a mere ten seconds,DT JJ CD NNS,a,mere,ten,seconds,
open_subtitles,he group was forced to add even more dates after selling out an impressive six days at London's renowned O 2 Arena.,2932143,an impressive six days,DT JJ CD NNS,an,impressive,six,days,
open_subtitles,When you go on tour the outfit you've got's the outfit you're stuck with so I'm gonna be wearing these clothes for a good eight months now.,2932186,a good eight months,DT JJ CD NNS,a,good,eight,months,
open_subtitles,"So, you had an extra naan and two glasses of wine, so you owe an extra four pounds.",2963803,an extra four pounds,DT JJ CD NNS,an,extra,four,pounds,
open_subtitles,"Drew you had the mango lassi, so that's an extra three pounds.",2963804,an extra three pounds,DT JJ CD NNS,an,extra,three,pounds,
open_subtitles,"just like helmut simon, his death comes an unlucky 13 years after his first encounter with oetzi.",3000188,an unlucky 13 years,DT JJ CD NNS,an,unlucky,13,years,
open_subtitles,They've had beams circulating for a full 30 seconds.,3064022,a full 30 seconds,DT JJ CD NNS,a,full,30,seconds,
open_subtitles,"Actually, there's been a little hiccup with the photo montage, but the good news is, you'll have an extra 15 minutes to play with at the assembly.",3123458,an extra 15 minutes,DT JJ CD NNS,an,extra,15,minutes,
open_subtitles,"Start over, but, God, if I'm right, if just a little part of you came back to check on Elena, who's had an unbearable 4 months, or Alaric, who just came back from the dead,",3127774,an unbearable 4 months,DT JJ CD NNS,an,unbearable,4,months,
open_subtitles,"A few hundred metres away, on Rue Boissière, a similar device exploded almost simultaneously at the Allied Metal Industries HQ,",3210199,A few hundred metres,DT JJ CD NNS,A,few,hundred,metres,
open_subtitles,- He's been gone a good 20 minutes.,3213868,a good 20 minutes,DT JJ CD NNS,a,good,20,minutes,
open_subtitles,The women have been waiting for the men to join them for a good three hours.,3236139,a good three hours,DT JJ CD NNS,a,good,three,hours,
open_subtitles,I spent a good 30 minutes doing the entire Gettysburg Address.,3272848,a good 30 minutes,DT JJ CD NNS,a,good,30,minutes,
open_subtitles,"""so I'm going to go into the army and I'm gonna run a fucking million miles away. """,3292465,a fucking million miles,DT JJ CD NNS,a,fucking,million,miles,
open_subtitles,"There's blood here, a good 12 feet from the plane.",3384220,a good 12 feet,DT JJ CD NNS,a,good,12,feet,
open_subtitles,Space travel... a very somber five stars.,3387766,a very somber five stars,DT RB JJ CD NNS,a,somber,five,stars,very
open_subtitles,"We have got a good 10 minutes before my interrogation, and I bet a young buck like you can do a lot in 10 minutes.",3396703,a good 10 minutes,DT JJ CD NNS,a,good,10,minutes,
open_subtitles,We have got a good 10 minutes before my interrogation.,3397509,a good 10 minutes,DT JJ CD NNS,a,good,10,minutes,
open_subtitles,"But in just a few thousand years, as the axis begins to move, the Earth's North Pole will point to a different place in the sky.",3419425,a few thousand years,DT JJ CD NNS,a,few,thousand,years,
open_subtitles,"And then, within just a few thousand years, conditions would change.",3419439,a few thousand years,DT JJ CD NNS,a,few,thousand,years,
open_subtitles,I was hoping for a good six months.,3425305,a good six months,DT JJ CD NNS,a,good,six,months,
open_subtitles,"The total amount of Fishscale cocaine seized, a whopping 2,600 pounds.",3461270,"a whopping 2,600 pounds",DT JJ CD NNS,a,whopping,"2,600",pounds,
open_subtitles,"A whopping 2,600 pounds.",3461299,"A whopping 2,600 pounds",DT JJ CD NNS,A,whopping,"2,600",pounds,
open_subtitles,Drink that water for a good 30 days.,3462793,a good 30 days,DT JJ CD NNS,a,good,30,days,
open_subtitles,"But if I don't make a phone call, it will go viral to a few million people.",3470599,a few million people,DT JJ CD NNS,a,few,million,people,
open_subtitles,"W-W-Wherever you find people with heads up their asses, someone wants a piece of your grandpa, and a lot of versions of me had the same problem, so a few thousand versions of me had the ingenious idea",3473518,a few thousand versions,DT JJ CD NNS,a,few,thousand,versions,
open_subtitles,"Of me on different timelines had the same problem, so a few thousand versions of me had the",3474243,a few thousand versions,DT JJ CD NNS,a,few,thousand,versions,
open_subtitles,"The same problem, so a few thousand versions of me had the ingenious idea of banding",3474244,a few thousand versions,DT JJ CD NNS,a,few,thousand,versions,
open_subtitles,"So that's an additional eight months ofwateruse, land use, feed, waste and interms ofacarbon footprint, that's a huge difference.",3475532,an additional eight months,DT JJ CD NNS,an,additional,eight,months,
open_subtitles,"So that's an additional eight months of water use, land use, feed, waste and in terms of a carbon footprint, that's a huge difference.",3476470,an additional eight months,DT JJ CD NNS,an,additional,eight,months,
open_subtitles,"That's an additional eight months of water use, land use, feed, waste.",3477443,an additional eight months,DT JJ CD NNS,an,additional,eight,months,
open_subtitles,Most people aren't carrying an extra 120 pounds of dead weight.,3542803,an extra 120 pounds,DT JJ CD NNS,an,extra,120,pounds,
open_subtitles,The scientific world is awake only a few thousand years ago.,3559392,a few thousand years,DT JJ CD NNS,a,few,thousand,years,
open_subtitles,"And now we were literally, all of us, you know, on the balls of our ass, going from town to town in a van, singing for a few hundred people.",3575063,a few hundred people,DT JJ CD NNS,a,few,hundred,people,
open_subtitles,"Start over, but, God, if I'm right, if just a little part of you came back to check on Elena, who's had an unbearable 4 months, or Alaric, who just came back from the dead,",3622834,an unbearable 4 months,DT JJ CD NNS,an,unbearable,4,months,
open_subtitles,"I think it's a good five minutes, though.",3635809,a good five minutes,DT JJ CD NNS,a,good,five,minutes,
open_subtitles,"I think it's a good five minutes, though.",3637065,a good five minutes,DT JJ CD NNS,a,good,five,minutes,
open_subtitles,"Yeah, covered in spit-up and carrying an extra 10 pounds, but thanks.",3649497,an extra 10 pounds,DT JJ CD NNS,an,extra,10,pounds,
open_subtitles,"Plus, we had a fun two months as Scientologists.",3673342,a fun two months,DT JJ CD NNS,a,fun,two,months,
